Species;Biozone
Anarcestes simulans;Sellanarcestes wenkenbachi
Anarcestes simulans;Sellanarcestes wenkenbachi
Anarcestes simulans;Sellanarcestes wenkenbachi
Anarcestes simulans;Sellanarcestes wenkenbachi
Anarcestes simulans;Sellanarcestes wenkenbachi
Anarcestes simulans;Sellanarcestes wenkenbachi
Anarcestes simulans;Sellanarcestes wenkenbachi
Anarcestes simulans;Sellanarcestes wenkenbachi
Anarcestes simulans;Sellanarcestes wenkenbachi
Anarcestes simulans;Sellanarcestes wenkenbachi
Anarcestes simulans;Sellanarcestes wenkenbachi
Anarcestes simulans;Sellanarcestes wenkenbachi
Anarcestes simulans;Sellanarcestes wenkenbachi
Anarcestes simulans;Sellanarcestes wenkenbachi
Anarcestes simulans;Sellanarcestes wenkenbachi
Anarcestes simulans;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Sellanarcestes wenkenbachi
Achguigites hidens;Sellanarcestes wenkenbachi
Achguigites hidens;Sellanarcestes wenkenbachi
Achguigites hidens;Sellanarcestes wenkenbachi
Achguigites hidens;Sellanarcestes wenkenbachi
Achguigites hidens;Sellanarcestes wenkenbachi
Achguigites hidens;Sellanarcestes wenkenbachi
Achguigites hidens;Sellanarcestes wenkenbachi
Achguigites hidens;Sellanarcestes wenkenbachi
Achguigites hidens;Sellanarcestes wenkenbachi
Achguigites hidens;Sellanarcestes wenkenbachi
Sellanarcestes ebbighauseni;Sellanarcestes wenkenbachi
Sellanarcestes ebbighauseni;Sellanarcestes wenkenbachi
Sellanarcestes ebbighauseni;Sellanarcestes wenkenbachi
Sellanarcestes ebbighauseni;Sellanarcestes wenkenbachi
Sellanarcestes ebbighauseni;Sellanarcestes wenkenbachi
Sellanarcestes ebbighauseni;Sellanarcestes wenkenbachi
Paranarcestes pictus;Sellanarcestes wenkenbachi
Paranarcestes pictus;Sellanarcestes wenkenbachi
Paranarcestes pictus;Sellanarcestes wenkenbachi
Sellanarcestes tenuior;Sellanarcestes wenkenbachi
Sellanarcestes tenuior;Sellanarcestes wenkenbachi
Sellanarcestes crassior;Sellanarcestes wenkenbachi
Sellanarcestes crassior;Sellanarcestes wenkenbachi
Latanarcestes noeggerathi;Sellanarcestes wenkenbachi
Latanarcestes noeggerathi;Sellanarcestes wenkenbachi
Sellanarcestes eos;Latanarcestes noeggerathi
Sellanarcestes eos;Latanarcestes noeggerathi
Sellanarcestes eos;Latanarcestes noeggerathi
Sellanarcestes eos;Latanarcestes noeggerathi
Sellanarcestes eos;Latanarcestes noeggerathi
Sellanarcestes eos;Latanarcestes noeggerathi
Sellanarcestes eos;Latanarcestes noeggerathi
Sellanarcestes eos;Latanarcestes noeggerathi
Sellanarcestes eos;Latanarcestes noeggerathi
Sellanarcestes eos;Latanarcestes noeggerathi
Sellanarcestes eos;Latanarcestes noeggerathi
Sellanarcestes eos;Latanarcestes noeggerathi
Sellanarcestes eos;Latanarcestes noeggerathi
Sellanarcestes eos;Latanarcestes noeggerathi
Sellanarcestes eos;Latanarcestes noeggerathi
Sellanarcestes cognatus;Sellanarcestes wenkenbachi
Sellanarcestes cognatus;Sellanarcestes wenkenbachi
Sellanarcestes cognatus;Sellanarcestes wenkenbachi
Sellanarcestes cognatus;Sellanarcestes wenkenbachi
Sellanarcestes cognatus;Sellanarcestes wenkenbachi
Sellanarcestes cognatus;Sellanarcestes wenkenbachi
Sellanarcestes cognatus;Sellanarcestes wenkenbachi
Anarcestes latissimus;Sellanarcestes wenkenbachi
Anarcestes latissimus;Sellanarcestes wenkenbachi
Anarcestes latissimus;Sellanarcestes wenkenbachi
Anarcestes latissimus;Sellanarcestes wenkenbachi
Anarcestes latissimus;Sellanarcestes wenkenbachi
Anarcestes latissimus;Sellanarcestes wenkenbachi
Rherisites tuba;Sellanarcestes wenkenbachi
Rherisites tuba;Sellanarcestes wenkenbachi
Rherisites tuba;Sellanarcestes wenkenbachi
Rherisites tuba;Sellanarcestes wenkenbachi
Rherisites tuba;Sellanarcestes wenkenbachi
Rherisites tuba;Sellanarcestes wenkenbachi
Rherisites tuba;Sellanarcestes wenkenbachi
Rherisites tuba;Sellanarcestes wenkenbachi
Rherisites tuba;Sellanarcestes wenkenbachi
Rherisites tuba;Sellanarcestes wenkenbachi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Achguigites tafilaltensis;Latanarcestes noeggerathi
Sellanarcestes eos;Latanarcestes noeggerathi
Sellanarcestes eos;Latanarcestes noeggerathi
Sellanarcestes eos;Latanarcestes noeggerathi
Sellanarcestes eos;Latanarcestes noeggerathi
Sellanarcestes eos;Latanarcestes noeggerathi
Sellanarcestes eos;Latanarcestes noeggerathi
Sellanarcestes eos;Latanarcestes noeggerathi
Sellanarcestes eos;Latanarcestes noeggerathi
Sellanarcestes eos;Latanarcestes noeggerathi
Sellanarcestes eos;Latanarcestes noeggerathi
Sellanarcestes eos;Latanarcestes noeggerathi
Sellanarcestes eos;Latanarcestes noeggerathi
Sellanarcestes eos;Latanarcestes noeggerathi
Sellanarcestes eos;Latanarcestes noeggerathi
Sellanarcestes eos;Latanarcestes noeggerathi
Paranarcestes hollardi;Latanarcestes noeggerathi
Paranarcestes hollardi;Latanarcestes noeggerathi
Paranarcestes hollardi;Latanarcestes noeggerathi
Paranarcestes chalix;Latanarcestes noeggerathi
Paranarcestes chalix;Latanarcestes noeggerathi
Paranarcestes chalix;Latanarcestes noeggerathi
Paranarcestes chalix;Latanarcestes noeggerathi
Paranarcestes chalix;Latanarcestes noeggerathi
Paranarcestes chalix;Latanarcestes noeggerathi
Paranarcestes chalix;Latanarcestes noeggerathi
Paranarcestes chalix;Latanarcestes noeggerathi
Paranarcestes chalix;Latanarcestes noeggerathi
Paranarcestes chalix;Latanarcestes noeggerathi
Latanarcestes noeggerathi;Latanarcestes noeggerathi
Latanarcestes noeggerathi;Latanarcestes noeggerathi
Latanarcestes noeggerathi;Latanarcestes noeggerathi
Rherisites tuba;Latanarcestes noeggerathi
Rherisites tuba;Latanarcestes noeggerathi
Rherisites tuba;Latanarcestes noeggerathi
Rherisites tuba;Latanarcestes noeggerathi
Rherisites tuba;Latanarcestes noeggerathi
Rherisites tuba;Latanarcestes noeggerathi
Rherisites tuba;Latanarcestes noeggerathi
Rherisites tuba;Latanarcestes noeggerathi
Rherisites tuba;Latanarcestes noeggerathi
Rherisites tuba;Latanarcestes noeggerathi
Gyroceratites gracilis;Gyroceratites gracilis
Gyroceratites gracilis;Gyroceratites gracilis
Gyroceratites laevis;Gyroceratites gracilis
Gyroceratites laevis;Gyroceratites gracilis
Gyroceratites laevis;Gyroceratites gracilis
Gyroceratites laevis;Gyroceratites gracilis
Rherisites tuba;Gyroceratites gracilis
Rherisites tuba;Gyroceratites gracilis
Rherisites tuba;Gyroceratites gracilis
Rherisites tuba;Gyroceratites gracilis
Rherisites tuba;Gyroceratites gracilis
Rherisites tuba;Gyroceratites gracilis
Rherisites tuba;Gyroceratites gracilis
Rherisites tuba;Gyroceratites gracilis
Rherisites tuba;Gyroceratites gracilis
Rherisites tuba;Gyroceratites gracilis
Mimagoniatites fecundus;Mimosphinctes karltschanzi - Mimagoniatites fecundus
Mimagoniatites fecundus;Mimosphinctes karltschanzi - Mimagoniatites fecundus
Mimagoniatites fecundus;Mimosphinctes karltschanzi - Mimagoniatites fecundus
Mimosphinctes karltschanzi;Mimosphinctes karltschanzi - Mimagoniatites fecundus
Mimosphinctes karltschanzi;Mimosphinctes karltschanzi - Mimagoniatites fecundus
Mimosphinctes karltschanzi;Mimosphinctes karltschanzi - Mimagoniatites fecundus
Mimosphinctes karltschanzi;Mimosphinctes karltschanzi - Mimagoniatites fecundus
Mimosphinctes karltschanzi;Mimosphinctes karltschanzi - Mimagoniatites fecundus
Mimosphinctes karltschanzi;Mimosphinctes karltschanzi - Mimagoniatites fecundus
Mimosphinctes karltschanzi;Mimosphinctes karltschanzi - Mimagoniatites fecundus
Mimosphinctes karltschanzi;Mimosphinctes karltschanzi - Mimagoniatites fecundus
Mimosphinctes karltschanzi;Mimosphinctes karltschanzi - Mimagoniatites fecundus
Mimosphinctes karltschanzi;Mimosphinctes karltschanzi - Mimagoniatites fecundus
Gyroceratites laevis;Mimosphinctes karltschanzi - Mimagoniatites fecundus
Gyroceratites laevis;Mimosphinctes karltschanzi - Mimagoniatites fecundus
Gyroceratites laevis;Mimosphinctes karltschanzi - Mimagoniatites fecundus
Gyroceratites laevis;Mimosphinctes karltschanzi - Mimagoniatites fecundus
Anetoceras obliquecostatum;Klugites gesinae
Anetoceras obliquecostatum;Klugites gesinae
Anetoceras obliquecostatum;Klugites gesinae
Anetoceras obliquecostatum;Klugites gesinae
Anetoceras obliquecostatum;Klugites gesinae
Anetoceras obliquecostatum;Klugites gesinae
Anetoceras obliquecostatum;Klugites gesinae
Anetoceras obliquecostatum;Klugites gesinae
Anetoceras obliquecostatum;Klugites gesinae
Klugites gesinae;Klugites gesinae
Klugites gesinae;Klugites gesinae
Klugites gesinae;Klugites gesinae
Klugites gesinae;Klugites gesinae
Klugites gesinae;Klugites gesinae
Klugites gesinae;Klugites gesinae
Klugites gesinae;Klugites gesinae
Klugites gesinae;Klugites gesinae
Klugites gesinae;Klugites gesinae
Klugites gesinae;Klugites gesinae
Klugites gesinae;Klugites gesinae
Klugites gesinae;Klugites gesinae
Erbenoceras advolvens;Klugites gesinae
Erbenoceras advolvens;Klugites gesinae
Erbenoceras advolvens;Klugites gesinae
Erbenoceras advolvens;Klugites gesinae
Erbenoceras advolvens;Klugites gesinae
Erbenoceras advolvens;Klugites gesinae
Erbenoceras advolvens;Klugites gesinae
Erbenoceras advolvens;Klugites gesinae
Erbenoceras advolvens;Klugites gesinae
Erbenoceras advolvens;Klugites gesinae
Erbenoceras solitarium;Klugites gesinae
Erbenoceras solitarium;Klugites gesinae
Erbenoceras solitarium;Klugites gesinae
Chebbites reisdorfi;Klugites gesinae
Chebbites reisdorfi;Klugites gesinae
Chebbites reisdorfi;Klugites gesinae
Chebbites reisdorfi;Klugites gesinae
Chebbites reisdorfi;Klugites gesinae
Chebbites reisdorfi;Klugites gesinae
Chebbites reisdorfi;Klugites gesinae
Chebbites reisdorfi;Klugites gesinae
Gyroceratites laevis;Klugites gesinae
Gyroceratites laevis;Klugites gesinae
Gyroceratites laevis;Klugites gesinae
Gyroceratites laevis;Klugites gesinae
Weyeroceras angustus;Klugites gesinae
Weyeroceras angustus;Klugites gesinae
Weyeroceras angustus;Klugites gesinae
Weyeroceras angustus;Klugites gesinae
Weyeroceras angustus;Klugites gesinae
Anetoceras obliquecostatum;Anetoceras obliquecostatum
Anetoceras obliquecostatum;Anetoceras obliquecostatum
Anetoceras obliquecostatum;Anetoceras obliquecostatum
Anetoceras obliquecostatum;Anetoceras obliquecostatum
Anetoceras obliquecostatum;Anetoceras obliquecostatum
Anetoceras obliquecostatum;Anetoceras obliquecostatum
Anetoceras obliquecostatum;Anetoceras obliquecostatum
Anetoceras obliquecostatum;Anetoceras obliquecostatum
Anetoceras obliquecostatum;Anetoceras obliquecostatum
Teicherticeras senior;Anetoceras obliquecostatum
Erbenoceras advolvens;Anetoceras obliquecostatum
Erbenoceras advolvens;Anetoceras obliquecostatum
Erbenoceras advolvens;Anetoceras obliquecostatum
Erbenoceras advolvens;Anetoceras obliquecostatum
Erbenoceras advolvens;Anetoceras obliquecostatum
Erbenoceras advolvens;Anetoceras obliquecostatum
Erbenoceras advolvens;Anetoceras obliquecostatum
Erbenoceras advolvens;Anetoceras obliquecostatum
Erbenoceras advolvens;Anetoceras obliquecostatum
Erbenoceras advolvens;Anetoceras obliquecostatum
Chebbites reisdorfi;Anetoceras obliquecostatum
Chebbites reisdorfi;Anetoceras obliquecostatum
Chebbites reisdorfi;Anetoceras obliquecostatum
Chebbites reisdorfi;Anetoceras obliquecostatum
Chebbites reisdorfi;Anetoceras obliquecostatum
Chebbites reisdorfi;Anetoceras obliquecostatum
Chebbites reisdorfi;Anetoceras obliquecostatum
Chebbites reisdorfi;Anetoceras obliquecostatum
Gyroceratites laevis;Anetoceras obliquecostatum
Gyroceratites laevis;Anetoceras obliquecostatum
Gyroceratites laevis;Anetoceras obliquecostatum
Gyroceratites laevis;Anetoceras obliquecostatum
Irdanites korni;Anetoceras obliquecostatum
Irdanites korni;Anetoceras obliquecostatum
Irdanites korni;Anetoceras obliquecostatum
Irdanites korni;Anetoceras obliquecostatum
Irdanites korni;Anetoceras obliquecostatum
Erbenoceras advolvens;Erbenoceras advolvens - Metabactrites formosus
Erbenoceras advolvens;Erbenoceras advolvens - Metabactrites formosus
Erbenoceras advolvens;Erbenoceras advolvens - Metabactrites formosus
Erbenoceras advolvens;Erbenoceras advolvens - Metabactrites formosus
Erbenoceras advolvens;Erbenoceras advolvens - Metabactrites formosus
Erbenoceras advolvens;Erbenoceras advolvens - Metabactrites formosus
Erbenoceras advolvens;Erbenoceras advolvens - Metabactrites formosus
Erbenoceras advolvens;Erbenoceras advolvens - Metabactrites formosus
Erbenoceras advolvens;Erbenoceras advolvens - Metabactrites formosus
Erbenoceras advolvens;Erbenoceras advolvens - Metabactrites formosus
Chebbites reisdorfi;Erbenoceras advolvens - Metabactrites formosus
Chebbites reisdorfi;Erbenoceras advolvens - Metabactrites formosus
Chebbites reisdorfi;Erbenoceras advolvens - Metabactrites formosus
Chebbites reisdorfi;Erbenoceras advolvens - Metabactrites formosus
Chebbites reisdorfi;Erbenoceras advolvens - Metabactrites formosus
Chebbites reisdorfi;Erbenoceras advolvens - Metabactrites formosus
Chebbites reisdorfi;Erbenoceras advolvens - Metabactrites formosus
Chebbites reisdorfi;Erbenoceras advolvens - Metabactrites formosus
Metabactrites formosus;Erbenoceras advolvens - Metabactrites formosus
Metabactrites formosus;Erbenoceras advolvens - Metabactrites formosus
Gyroceratites laevis;Erbenoceras advolvens - Metabactrites formosus
Gyroceratites laevis;Erbenoceras advolvens - Metabactrites formosus
Gyroceratites laevis;Erbenoceras advolvens - Metabactrites formosus
Gyroceratites laevis;Erbenoceras advolvens - Metabactrites formosus
Chebbites maghribensis;Erbenoceras advolvens - Metabactrites formosus
Chebbites maghribensis;Erbenoceras advolvens - Metabactrites formosus
Chebbites undosus;Erbenoceras advolvens - Metabactrites formosus
Oculoceras kaufmanni;Erbenoceras advolvens - Metabactrites formosus
Oculoceras kaufmanni;Erbenoceras advolvens - Metabactrites formosus
Oculoceras kaufmanni;Erbenoceras advolvens - Metabactrites formosus
Oculoceras kaufmanni;Erbenoceras advolvens - Metabactrites formosus
Gyroceratites heinricherbeni;Erbenoceras advolvens - Metabactrites formosus
Ivoites ernsti;Erbenoceras advolvens - Metabactrites formosus
Praechebbites debaetsi ;Praechebbites debaetsi 
Praechebbites debaetsi ;Praechebbites debaetsi 
Praechebbites debaetsi ;Praechebbites debaetsi 
Praechebbites debaetsi ;Praechebbites debaetsi 
Praechebbites debaetsi ;Praechebbites debaetsi 
Praechebbites debaetsi ;Praechebbites debaetsi 
Praechebbites debaetsi ;Praechebbites debaetsi 
Praechebbites debaetsi ;Praechebbites debaetsi 
Praechebbites debaetsi ;Praechebbites debaetsi 
Praechebbites debaetsi ;Praechebbites debaetsi 
Praechebbites debaetsi ;Praechebbites debaetsi 
Praechebbites debaetsi ;Praechebbites debaetsi 
Praechebbites debaetsi ;Praechebbites debaetsi 
